Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
405,34.24638222,0.06823136,0.00571745,-0.00000006
406,34.17070872,0.07567350,0.00570497,0.00001248
407,34.10843847,0.06227025,0.00571363,-0.00000866
408,34.03060793,0.07783054,0.00568117,0.00003246
409,33.97930181,0.05130611,0.00571410,-0.00003293
410,33.88232675,0.09697507,0.00568493,0.00002917
411,33.81223808,0.07008867,0.00566698,0.00001794
412,33.74143640,0.07080168,0.00565653,0.00001046
413,33.68327583,0.05816057,0.00569060,-0.00003408
414,33.61459701,0.06867882,0.00567685,0.00001375
415,33.52860661,0.08599040,0.00564541,0.00003144
416,33.50116273,0.02744388,0.00569438,-0.00004897
417,33.40103729,0.10012544,0.00564387,0.00005051
418,33.32372361,0.07731368,0.00562120,0.00002267
419,33.25920135,0.06452226,0.00561245,0.00000876
420,33.18784556,0.07135579,0.00560398,0.00000847
421,33.13191490,0.05593066,0.00560248,0.00000150
422,33.04556190,0.08635300,0.00559875,0.00000374
423,32.97844198,0.06711991,0.00559621,0.00000254
424,32.91470579,0.06373620,0.00557414,0.00002206
425,32.84816250,0.06654329,0.00560403,-0.00002988
426,32.79214907,0.05601343,0.00559055,0.00001348
427,32.70885429,0.08329478,0.00556396,0.00002659
428,32.67518097,0.03367332,0.00562573,-0.00006177
429,32.58065875,0.09452222,0.00557173,0.00005400
430,32.51679446,0.06386429,0.00553792,0.00003381
431,32.48020799,0.03658648,0.00562381,-0.00008589
432,32.39206673,0.08814125,0.00551880,0.00010500
433,32.31443502,0.07763172,0.00554538,-0.00002658
434,32.25075082,0.06368420,0.00551808,0.00002730
435,32.22682519,0.02392564,0.00555373,-0.00003565
436,32.13745363,0.08937155,0.00548509,0.00006864
437,32.05193639,0.08551724,0.00551159,-0.00002650
438,31.98736932,0.06456708,0.00550908,0.00000251
439,31.95891197,0.02845735,0.00557012,-0.00006104
440,31.85905725,0.09985471,0.00548597,0.00008416
441,31.79944523,0.05961202,0.00548010,0.00000586
442,31.73861891,0.06082633,0.00548852,-0.00000842
443,31.69370265,0.04491625,0.00550238,-0.00001386
444,31.60447343,0.08922922,0.00546325,0.00003912
445,31.56223753,0.04223590,0.00551142,-0.00004816
446,31.48194824,0.08028929,0.00547818,0.00003323
447,31.43474251,0.04720574,0.00548627,-0.00000808
448,31.36980637,0.06493614,0.00548696,-0.00000070
449,31.30796217,0.06184420,0.00548891,-0.00000194
450,31.24089084,0.06707133,0.00546793,0.00002098
451,31.17294896,0.06794188,0.00542294,0.00004499
452,31.10678467,0.06616429,0.00543908,-0.00001614
453,31.04670780,0.06007687,0.00541303,0.00002605
454,30.99345731,0.05325049,0.00544924,-0.00003621
455,30.92265623,0.07080107,0.00540682,0.00004243
456,30.86206874,0.06058749,0.00541561,-0.00000880
457,30.80974593,0.05232281,0.00542179,-0.00000617
458,30.76646306,0.04328287,0.00542240,-0.00000061
459,30.68534858,0.08111448,0.00539755,0.00002485
460,30.62338872,0.06195986,0.00540021,-0.00000266
461,30.55946779,0.06392092,0.00537353,0.00002668
462,30.51422413,0.04524367,0.00537199,0.00000154
463,30.44848553,0.06573859,0.00537123,0.00000076
464,30.38325623,0.06522931,0.00537114,0.00000009
465,30.33579985,0.04745638,0.00536137,0.00000977
466,30.26408646,0.07171339,0.00535315,0.00000822
467,30.20777426,0.05631220,0.00535149,0.00000166
468,30.14918247,0.05859179,0.00532360,0.00002790
469,30.09786550,0.05131697,0.00533597,-0.00001238
470,30.03027676,0.06758874,0.00532760,0.00000838
471,29.97263031,0.05764645,0.00532092,0.00000668
472,29.91490876,0.05772155,0.00531885,0.00000206
473,29.88766971,0.02723905,0.00537319,-0.00005434
474,29.80055796,0.08711174,0.00531592,0.00005726
475,29.74485520,0.05570276,0.00528974,0.00002619
476,29.69813441,0.04672078,0.00526746,0.00002228
477,29.63239207,0.06574234,0.00527827,-0.00001081
478,29.57360106,0.05879101,0.00528637,-0.00000810
479,29.56202510,0.01157597,0.00535602,-0.00006965
480,29.45734335,0.10468175,0.00527799,0.00007803
481,29.40200890,0.05533445,0.00526214,0.00001585
482,29.36539415,0.03661475,0.00528726,-0.00002511
483,29.29177455,0.07361960,0.00527263,0.00001462
