Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
333,148.26372385,0.47012884,0.13274356,0.00013908
334,147.79761083,0.46611302,0.13260507,0.00013849
335,147.33545008,0.46216076,0.13246718,0.00013789
336,146.87717987,0.45827021,0.13233581,0.00013137
337,146.42274027,0.45443960,0.13220713,0.00012869
338,145.97207304,0.45066723,0.13207892,0.00012820
339,145.52512158,0.44695146,0.13195121,0.00012772
340,145.08183085,0.44329073,0.13182398,0.00012723
341,144.64214733,0.43968352,0.13169724,0.00012674
342,144.20601894,0.43612839,0.13157097,0.00012626
343,143.77339499,0.43262394,0.13144520,0.00012578
344,143.34422615,0.42916884,0.13132541,0.00011979
345,142.91846435,0.42576180,0.13120947,0.00011594
346,142.49606276,0.42240159,0.13109390,0.00011557
347,142.07697573,0.41908703,0.13097870,0.00011520
348,141.66115875,0.41581698,0.13086387,0.00011483
349,141.24856840,0.41259035,0.13074940,0.00011447
350,140.83916231,0.40940609,0.13063529,0.00011411
351,140.43289911,0.40626321,0.13052154,0.00011375
352,140.02973838,0.40316072,0.13040814,0.00011340
353,139.62964066,0.40009773,0.13029510,0.00011304
354,139.23256734,0.39707332,0.13018240,0.00011270
355,138.83848069,0.39408665,0.13007005,0.00011235
356,138.44734379,0.39113690,0.12995804,0.00011201
357,138.05912051,0.38822328,0.12984637,0.00011167
358,137.67377547,0.38534504,0.12973504,0.00011133
359,137.29127401,0.38250145,0.12962443,0.00011061
360,136.91158220,0.37969182,0.12951655,0.00010787
361,136.53466673,0.37691546,0.12940897,0.00010758
362,136.16049499,0.37417174,0.12930168,0.00010730
363,135.78903495,0.37146004,0.12919467,0.00010701
364,135.42025519,0.36877976,0.12908795,0.00010672
365,135.05412486,0.36613033,0.12898152,0.00010643
366,134.69061368,0.36351118,0.12887538,0.00010614
367,134.32969187,0.36092181,0.12876952,0.00010585
368,133.97133019,0.35836168,0.12866395,0.00010557
369,133.61549989,0.35583030,0.12855867,0.00010528
370,133.26217268,0.35332721,0.12845367,0.00010500
371,132.91132073,0.35085195,0.12834896,0.00010472
372,132.56291666,0.34840406,0.12824452,0.00010444
373,132.21693353,0.34598314,0.12814036,0.00010416
374,131.87334477,0.34358875,0.12803647,0.00010389
375,131.53212426,0.34122051,0.12793286,0.00010361
376,131.19324622,0.33887804,0.12782952,0.00010334
377,130.85668526,0.33656096,0.12772644,0.00010308
378,130.52241636,0.33426890,0.12762363,0.00010281
379,130.19041482,0.33200154,0.12752108,0.00010255
380,129.86065631,0.32975852,0.12741880,0.00010228
381,129.53311679,0.32753952,0.12731678,0.00010202
382,129.20777257,0.32534422,0.12721501,0.00010176
383,128.88460025,0.32317232,0.12711351,0.00010150
384,128.56357672,0.32102353,0.12701348,0.00010003
385,128.24467918,0.31889754,0.12692276,0.00009072
386,127.92788511,0.31679407,0.12683225,0.00009051
387,127.61317225,0.31471286,0.12674195,0.00009030
388,127.30051861,0.31265364,0.12665186,0.00009009
389,126.98990248,0.31061614,0.12656197,0.00008988
390,126.68130237,0.30860010,0.12647230,0.00008968
391,126.37469708,0.30660530,0.12638282,0.00008947
392,126.07006561,0.30463147,0.12629355,0.00008927
393,125.76738722,0.30267838,0.12620448,0.00008907
394,125.46664141,0.30074581,0.12611560,0.00008888
395,125.16780789,0.29883352,0.12602692,0.00008868
396,124.87086660,0.29694129,0.12593844,0.00008849
397,124.57579769,0.29506891,0.12585014,0.00008830
398,124.28258153,0.29321616,0.12576204,0.00008811
399,123.99119871,0.29138283,0.12567412,0.00008792
400,123.70163000,0.28956871,0.12558639,0.00008773
401,123.41385639,0.28777361,0.12549884,0.00008755
402,123.12785907,0.28599732,0.12541147,0.00008736
403,122.84361943,0.28423964,0.12532429,0.00008718
404,122.56111904,0.28250039,0.12523729,0.00008700
405,122.28033967,0.28077937,0.12515046,0.00008682
406,122.00126326,0.27907640,0.12506381,0.00008665
407,121.72387197,0.27739129,0.12497734,0.00008647
408,121.44814811,0.27572386,0.12489104,0.00008630
409,121.17407418,0.27407393,0.12480491,0.00008613
410,120.90163287,0.27244131,0.12471896,0.00008596
411,120.63080703,0.27082584,0.12463317,0.00008579
412,120.36157969,0.26922734,0.12454755,0.00008562
413,120.09393406,0.26764563,0.12446209,0.00008545
414,119.82785350,0.26608055,0.12437680,0.00008529
415,119.56332157,0.26453193,0.12429168,0.00008513
416,119.30032198,0.26299960,0.12420671,0.00008497
417,119.03883859,0.26148339,0.12412190,0.00008481
418,118.77885545,0.25998314,0.12403726,0.00008465
419,118.52035677,0.25849869,0.12395277,0.00008449
420,118.26332690,0.25702987,0.12387360,0.00007917
421,118.00775037,0.25557653,0.12379817,0.00007543
422,117.75361186,0.25413851,0.12372340,0.00007477
423,117.50089621,0.25271565,0.12364872,0.00007469
424,117.24958842,0.25130779,0.12357630,0.00007241
